,category,stage,year,quarter,dfj_new,region,count,cases
2507,Adoption,End,2017,4,Newcastle upon Tyne DFJ,NORTH EAST,61,61
2508,Adoption,Start,2017,4,Newcastle upon Tyne DFJ,NORTH EAST,59,59
2509,Adoption,End,2017,4,Sheffield DFJ,NORTH EAST,23,23
2510,Adoption,Start,2017,4,Sheffield DFJ,NORTH EAST,42,42
2511,Adoption,End,2017,4,York DFJ,NORTH EAST,19,19
2512,Adoption,Start,2017,4,York DFJ,NORTH EAST,13,13
2513,Adoption,End,2017,4,Carlisle DFJ,NORTH WEST,17,17
2514,Adoption,Start,2017,4,Carlisle DFJ,NORTH WEST,10,10
2515,Adoption,End,2017,4,Liverpool DFJ,NORTH WEST,67,66
2516,Adoption,Start,2017,4,Liverpool DFJ,NORTH WEST,59,59
2517,Adoption,End,2017,4,Manchester DFJ,NORTH WEST,83,83
2518,Adoption,Start,2017,4,Manchester DFJ,NORTH WEST,84,84
2519,Adoption,End,2017,4,Preston DFJ,NORTH WEST,44,44
2520,Adoption,Start,2017,4,Preston DFJ,NORTH WEST,42,42
2521,Adoption,End,2017,4,Brighton DFJ,SOUTH EAST,33,33
2522,Adoption,Start,2017,4,Brighton DFJ,SOUTH EAST,46,46
2523,Adoption,End,2017,4,Chelmsford DFJ,SOUTH EAST,75,74
2524,Adoption,Start,2017,4,Chelmsford DFJ,SOUTH EAST,63,63
2525,Adoption,End,2017,4,Guildford DFJ,SOUTH EAST,18,18
2526,Adoption,Start,2017,4,Guildford DFJ,SOUTH EAST,9,9
2527,Adoption,End,2017,4,Luton DFJ,SOUTH EAST,3,3
2528,Adoption,Start,2017,4,Luton DFJ,SOUTH EAST,4,4
2529,Adoption,End,2017,4,Medway DFJ,SOUTH EAST,59,59
2530,Adoption,Start,2017,4,Medway DFJ,SOUTH EAST,57,57
2531,Adoption,End,2017,4,Milton Keynes DFJ,SOUTH EAST,22,20
2532,Adoption,Start,2017,4,Milton Keynes DFJ,SOUTH EAST,30,30
2533,Adoption,End,2017,4,Norwich DFJ,SOUTH EAST,25,25
2534,Adoption,Start,2017,4,Norwich DFJ,SOUTH EAST,18,18
2535,Adoption,End,2017,4,Oxford DFJ,SOUTH EAST,4,4
2536,Adoption,Start,2017,4,Oxford DFJ,SOUTH EAST,16,16
2537,Adoption,End,2017,4,Peterborough DFJ,SOUTH EAST,19,18
2538,Adoption,Start,2017,4,Peterborough DFJ,SOUTH EAST,24,24
2539,Adoption,End,2017,4,Reading DFJ,SOUTH EAST,11,11
2540,Adoption,Start,2017,4,Reading DFJ,SOUTH EAST,14,14
2541,Adoption,End,2017,4,Watford DFJ,SOUTH EAST,18,17
2542,Adoption,Start,2017,4,Watford DFJ,SOUTH EAST,13,13
2543,Adoption,End,2017,4,Bournemouth and Poole DFJ,SOUTH WEST,34,33
2544,Adoption,Start,2017,4,Bournemouth and Poole DFJ,SOUTH WEST,29,29
2545,Adoption,End,2017,4,Bristol DFJ,SOUTH WEST,24,24
2546,Adoption,Start,2017,4,Bristol DFJ,SOUTH WEST,32,32
2547,Adoption,End,2017,4,Devon DFJ,SOUTH WEST,28,27
2548,Adoption,Start,2017,4,Devon DFJ,SOUTH WEST,19,19
2549,Adoption,End,2017,4,Portsmouth DFJ,SOUTH WEST,37,37
2550,Adoption,Start,2017,4,Portsmouth DFJ,SOUTH WEST,49,49
2551,Adoption,End,2017,4,Swindon DFJ,SOUTH WEST,7,7
2552,Adoption,Start,2017,4,Swindon DFJ,SOUTH WEST,12,12
2553,Adoption,End,2017,4,Taunton DFJ,SOUTH WEST,8,8
2554,Adoption,Start,2017,4,Taunton DFJ,SOUTH WEST,10,10
2555,Adoption,End,2017,4,Truro DFJ,SOUTH WEST,6,6
2556,Adoption,Start,2017,4,Truro DFJ,SOUTH WEST,15,15
2557,Adoption,End,2017,4,Caernarfon DFJ,WALES,2,2
2558,Adoption,Start,2017,4,Caernarfon DFJ,WALES,6,6
2559,Adoption,End,2017,4,South East Wales DFJ,WALES,52,52
2560,Adoption,Start,2017,4,South East Wales DFJ,WALES,66,66
2561,Adoption,End,2017,4,Swansea DFJ,WALES,35,35
2562,Adoption,Start,2017,4,Swansea DFJ,WALES,37,37
2563,Adoption,End,2017,4,Wrexham DFJ,WALES,13,13
2564,Adoption,Start,2017,4,Wrexham DFJ,WALES,8,8
2565,Adoption,End,2018,1,Central Family Court,LONDON,42,41
2566,Adoption,Start,2018,1,Central Family Court,LONDON,37,37
2567,Adoption,End,2018,1,East London Family Court,LONDON,32,31
2568,Adoption,Start,2018,1,East London Family Court,LONDON,37,37
2569,Adoption,End,2018,1,West London Family Court,LONDON,19,19
2570,Adoption,Start,2018,1,West London Family Court,LONDON,26,26
2571,Adoption,End,2018,1,Birmingham DJF,MIDLANDS,46,46
2572,Adoption,Start,2018,1,Birmingham DJF,MIDLANDS,46,46
2573,Adoption,End,2018,1,Coventry DFJ,MIDLANDS,24,24
2574,Adoption,Start,2018,1,Coventry DFJ,MIDLANDS,17,17
2575,Adoption,End,2018,1,Derby DFJ,MIDLANDS,28,27
2576,Adoption,Start,2018,1,Derby DFJ,MIDLANDS,24,24
2577,Adoption,End,2018,1,Leicester DFJ,MIDLANDS,13,13
2578,Adoption,Start,2018,1,Leicester DFJ,MIDLANDS,27,27
2579,Adoption,End,2018,1,Lincoln DFJ,MIDLANDS,11,11
2580,Adoption,Start,2018,1,Lincoln DFJ,MIDLANDS,26,26
2581,Adoption,End,2018,1,Northampton DFJ,MIDLANDS,23,22
2582,Adoption,Start,2018,1,Northampton DFJ,MIDLANDS,19,19
2583,Adoption,End,2018,1,Nottingham DFJ,MIDLANDS,27,27
2584,Adoption,Start,2018,1,Nottingham DFJ,MIDLANDS,25,25
2585,Adoption,End,2018,1,Stoke on Trent DFJ,MIDLANDS,18,18
2586,Adoption,Start,2018,1,Stoke on Trent DFJ,MIDLANDS,21,21
2587,Adoption,End,2018,1,Wolverhampton DFJ,MIDLANDS,46,46
2588,Adoption,Start,2018,1,Wolverhampton DFJ,MIDLANDS,37,37
2589,Adoption,End,2018,1,Worcester DFJ,MIDLANDS,13,13
2590,Adoption,Start,2018,1,Worcester DFJ,MIDLANDS,16,16
2591,Adoption,End,2018,1,Cleveland and South Durham DFJ,NORTH EAST,27,27
2592,Adoption,Start,2018,1,Cleveland and South Durham DFJ,NORTH EAST,35,35
2593,Adoption,End,2018,1,Kingston-upon-Hull DFJ,NORTH EAST,34,34
2594,Adoption,Start,2018,1,Kingston-upon-Hull DFJ,NORTH EAST,42,42
2595,Adoption,End,2018,1,Leeds DFJ,NORTH EAST,56,56
2596,Adoption,Start,2018,1,Leeds DFJ,NORTH EAST,61,61
2597,Adoption,End,2018,1,Newcastle upon Tyne DFJ,NORTH EAST,66,65
2598,Adoption,Start,2018,1,Newcastle upon Tyne DFJ,NORTH EAST,54,54
2599,Adoption,End,2018,1,Sheffield DFJ,NORTH EAST,42,42
2600,Adoption,Start,2018,1,Sheffield DFJ,NORTH EAST,42,42
2601,Adoption,End,2018,1,York DFJ,NORTH EAST,14,14
2602,Adoption,Start,2018,1,York DFJ,NORTH EAST,10,10
2603,Adoption,End,2018,1,Carlisle DFJ,NORTH WEST,14,14
2604,Adoption,Start,2018,1,Carlisle DFJ,NORTH WEST,11,11
2605,Adoption,End,2018,1,Liverpool DFJ,NORTH WEST,70,69
2606,Adoption,Start,2018,1,Liverpool DFJ,NORTH WEST,67,67
2607,Adoption,End,2018,1,Manchester DFJ,NORTH WEST,75,74
